conflictid,location,sidea,sidea2nd,side b,sidebid,sideb2nd,incomp,terr,year,intensity,cumint,type,startdate,startprec,startdate2,startprec2,epend,ependdate,ependprec,gwnoa,gwnoa2nd,gwnob,gwnob2nd,gwnoloc,region,version
382,Sierra Leone,Government of Sierra Leone,Government of United Kingdom,"RUF, WSB","532, 535",,2,,2000,1,1,4,1991-03-23,1,1991-04-01,1,0,,,451,200,,,451,4,17.1
382,Sierra Leone,Government of Sierra Leone,,RUF,532,,2,,2001,1,1,3,1991-03-23,1,1991-04-01,1,1,2001-12-20,2,451,,,,451,4,17.1
383,Turkey,Government of Turkey,,Devrimci Sol,334,,2,,1991,1,0,3,1987-12-31,5,1991-07-13,1,0,,,640,,,,640,2,17.1
383,Turkey,Government of Turkey,,Devrimci Sol,334,,2,,1992,1,0,3,1987-12-31,5,1991-07-13,1,1,1992-12-07,1,640,,,,640,2,17.1
383,Turkey,Government of Turkey,,MKP,335,,2,,2005,1,0,3,1987-12-31,5,2005-06-17,1,1,2005-10-17,1,640,,,,640,2,17.1
383,Turkey,Government of Turkey,,"TAK, YSK","2034, 6689",,2,,2016,1,0,3,1987-12-31,5,2016-02-17,1,1,2016-12-17,1,640,,,,640,2,17.1
384,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),,Republic of Slovenia,336,,1,Slovenia,1991,1,0,3,1991-06-27,1,1991-06-28,1,1,1991-07-03,2,345,,,,345,1,17.1
385,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),,"Croatian irregulars, Republic of Croatia","370, 337",,1,Croatia,1991,2,1,3,1991-07-09,1,1991-07-27,1,0,,,345,,,,345,1,17.1
385,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),,Republic of Croatia,337,,1,Croatia,1992,1,1,3,1991-07-09,1,1991-07-27,1,1,1992-04-06,1,345,,,,345,1,17.1
386,Algeria,Government of Algeria,,Takfir wa'l Hijra,536,,2,,1991,1,0,3,1985-08-27,1,1991-12-09,1,0,,,615,,,,615,4,17.1
386,Algeria,Government of Algeria,,AIS,537,,2,,1992,1,0,3,1985-08-27,1,1991-12-09,1,0,,,615,,,,615,4,17.1
386,Algeria,Government of Algeria,,"AIS, GIA","537, 538",,2,,1993,1,1,3,1985-08-27,1,1991-12-09,1,0,,,615,,,,615,4,17.1
386,Algeria,Government of Algeria,,"AIS, GIA","537, 538",,2,,1994,2,1,3,1985-08-27,1,1991-12-09,1,0,,,615,,,,615,4,17.1
386,Algeria,Government of Algeria,,"AIS, GIA","537, 538",,2,,1995,2,1,3,1985-08-27,1,1991-12-09,1,0,,,615,,,,615,4,17.1
386,Algeria,Government of Algeria,,"AIS, GIA","537, 538",,2,,1996,2,1,3,1985-08-27,1,1991-12-09,1,0,,,615,,,,615,4,17.1
386,Algeria,Government of Algeria,,"AIS, GIA","537, 538",,2,,1997,2,1,3,1985-08-27,1,1991-12-09,1,0,,,615,,,,615,4,17.1
386,Algeria,Government of Algeria,,GIA,538,,2,,1998,2,1,3,1985-08-27,1,1991-12-09,1,0,,,615,,,,615,4,17.1
386,Algeria,Government of Algeria,,"AQIM, GIA","539, 538",,2,,1999,2,1,3,1985-08-27,1,1991-12-09,1,0,,,615,,,,615,4,17.1
386,Algeria,Government of Algeria,,"AQIM, GIA","539, 538",,2,,2000,1,1,3,1985-08-27,1,1991-12-09,1,0,,,615,,,,615,4,17.1
386,Algeria,Government of Algeria,,"AQIM, GIA","539, 538",,2,,2001,1,1,3,1985-08-27,1,1991-12-09,1,0,,,615,,,,615,4,17.1
386,Algeria,Government of Algeria,,"AQIM, GIA","539, 538",,2,,2002,1,1,3,1985-08-27,1,1991-12-09,1,0,,,615,,,,615,4,17.1
386,Algeria,Government of Algeria,,"AQIM, GIA","539, 538",,2,,2003,1,1,3,1985-08-27,1,1991-12-09,1,0,,,615,,,,615,4,17.1
386,Algeria,Government of Algeria,"Government of Chad, Government of Mali, Government of Niger",AQIM,539,,2,,2004,1,1,4,1985-08-27,1,1991-12-09,1,0,,,615,"483, 432, 436",,,615,4,17.1
386,Algeria,Government of Algeria,,AQIM,539,,2,,2005,1,1,3,1985-08-27,1,1991-12-09,1,0,,,615,,,,615,4,17.1
386,Algeria,Government of Algeria,,AQIM,539,,2,,2006,1,1,3,1985-08-27,1,1991-12-09,1,0,,,615,,,,615,4,17.1
386,Algeria,Government of Algeria,,AQIM,539,,2,,2007,1,1,3,1985-08-27,1,1991-12-09,1,0,,,615,,,,615,4,17.1
386,Algeria,Government of Algeria,,AQIM,539,,2,,2008,1,1,3,1985-08-27,1,1991-12-09,1,0,,,615,,,,615,4,17.1
386,Algeria,Government of Algeria,,AQIM,539,,2,,2009,1,1,3,1985-08-27,1,1991-12-09,1,0,,,615,,,,615,4,17.1
386,Algeria,Government of Algeria,,AQIM,539,,2,,2010,1,1,3,1985-08-27,1,1991-12-09,1,0,,,615,,,,615,4,17.1
386,Algeria,Government of Algeria,,AQIM,539,,2,,2011,1,1,3,1985-08-27,1,1991-12-09,1,0,,,615,,,,615,4,17.1
386,Algeria,Government of Algeria,,"AQIM, MUJAO","539, 1161",,2,,2012,1,1,3,1985-08-27,1,1991-12-09,1,0,,,615,,,,615,4,17.1
386,Algeria,Government of Algeria,,AQIM,539,,2,,2013,1,1,3,1985-08-27,1,1991-12-09,1,0,,,615,,,,615,4,17.1
386,Algeria,Government of Algeria,,AQIM,539,,2,,2014,1,1,3,1985-08-27,1,1991-12-09,1,0,,,615,,,,615,4,17.1
386,Algeria,Government of Algeria,,AQIM,539,,2,,2015,1,1,3,1985-08-27,1,1991-12-09,1,0,,,615,,,,615,4,17.1
386,Algeria,Government of Algeria,,AQIM,539,,2,,2016,1,1,3,1985-08-27,1,1991-12-09,1,0,,,615,,,,615,4,17.1
387,Angola,Government of Angola,,FLEC-R,540,,1,Cabinda,1991,1,0,3,1991-06-03,3,1991-06-03,3,1,1991-11-10,2,540,,,,540,4,17.1
387,Angola,Government of Angola,,"FLEC-FAC, FLEC-R","541, 540",,1,Cabinda,1994,1,0,3,1991-06-03,3,1994-12-31,5,1,1994-12-31,5,540,,,,540,4,17.1
387,Angola,Government of Angola,,FLEC-FAC,541,,1,Cabinda,1996,1,0,3,1991-06-03,3,1996-05-22,1,0,,,540,,,,540,4,17.1
387,Angola,Government of Angola,,"FLEC-FAC, FLEC-R","541, 540",,1,Cabinda,1997,1,0,3,1991-06-03,3,1996-05-22,1,0,,,540,,,,540,4,17.1
387,Angola,Government of Angola,,FLEC-FAC,541,,1,Cabinda,1998,1,0,3,1991-06-03,3,1996-05-22,1,1,1998-11-15,2,540,,,,540,4,17.1
387,Angola,Government of Angola,,"FLEC-FAC, FLEC-R","541, 540",,1,Cabinda,2002,1,0,3,1991-06-03,3,2002-11-12,1,1,2002-12-31,5,540,,,,540,4,17.1
387,Angola,Government of Angola,,FLEC-FAC,541,,1,Cabinda,2004,1,0,3,1991-06-03,3,2004-02-10,1,1,2004-04-24,1,540,,,,540,4,17.1
387,Angola,Government of Angola,,FLEC-FAC,541,,1,Cabinda,2007,1,0,3,1991-06-03,3,2007-12-31,5,1,2007-12-31,5,540,,,,540,4,17.1
387,Angola,Government of Angola,,FLEC-FAC,541,,1,Cabinda,2009,1,0,3,1991-06-03,3,2009-12-31,5,1,2009-12-31,5,540,,,,540,4,17.1
388,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,338,Government of Armenia,1,Nagorno-Karabakh,1991,1,0,4,1991-12-29,1,1991-12-30,1,0,,,373,,,371,373,1,17.1
388,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,338,Government of Armenia,1,Nagorno-Karabakh,1992,2,1,4,1991-12-29,1,1991-12-30,1,0,,,373,,,371,373,1,17.1
388,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,338,Government of Armenia,1,Nagorno-Karabakh,1993,2,1,4,1991-12-29,1,1991-12-30,1,0,,,373,,,371,373,1,17.1
388,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,338,,1,Nagorno-Karabakh,1994,2,1,3,1991-12-29,1,1991-12-30,1,1,1994-07-15,1,373,,,,373,1,17.1
388,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,338,Government of Armenia,1,Nagorno-Karabakh,1997,1,1,4,1991-12-29,1,1997-04-20,2,0,,,373,,,371,373,1,17.1
388,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,338,Government of Armenia,1,Nagorno-Karabakh,1998,1,1,4,1991-12-29,1,1997-04-20,2,1,1998-12-31,5,373,,,371,373,1,17.1
388,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,338,Government of Armenia,1,Nagorno-Karabakh,2005,1,1,4,1991-12-29,1,2005-12-05,1,1,2005-12-05,1,373,,,371,373,1,17.1
388,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,338,Government of Armenia,1,Nagorno-Karabakh,2008,1,1,4,1991-12-29,1,2008-12-31,5,1,2008-12-31,5,373,,,371,373,1,17.1
388,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,338,Government of Armenia,1,Nagorno-Karabakh,2012,1,1,4,1991-12-29,1,2012-09-25,1,1,2012-09-25,1,373,,,371,373,1,17.1
388,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,338,Government of Armenia,1,Nagorno-Karabakh,2014,1,1,4,1991-12-29,1,2014-08-01,2,0,,,373,,,371,373,1,17.1
388,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,338,Government of Armenia,1,Nagorno-Karabakh,2015,1,1,4,1991-12-29,1,2014-08-01,2,0,,,373,,,371,373,1,17.1
388,Azerbaijan,Government of Azerbaijan,,Republic of Nagorno-Karabakh,338,Government of Armenia,1,Nagorno-Karabakh,2016,1,1,4,1991-12-29,1,2014-08-01,2,1,2016-12-29,1,373,,,371,373,1,17.1
389,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,"Serbian irregulars, Serbian Republic of Bosnia-Herzegovina","371, 339",Government of Serbia (Yugoslavia),1,Serb,1992,2,1,4,1992-04-27,1,1992-04-30,2,0,,,346,,,345,346,1,17.1
389,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,"Serbian irregulars, Serbian Republic of Bosnia-Herzegovina","371, 339",Government of Serbia (Yugoslavia),1,Serb,1993,2,1,4,1992-04-27,1,1992-04-30,2,0,,,346,,,345,346,1,17.1
389,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,"Serbian irregulars, Serbian Republic of Bosnia-Herzegovina","371, 339",,1,Serb,1994,2,1,3,1992-04-27,1,1992-04-30,2,0,,,346,,,,346,1,17.1
389,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,"Serbian irregulars, Serbian Republic of Bosnia-Herzegovina","371, 339",,1,Serb,1995,2,1,3,1992-04-27,1,1992-04-30,2,1,1995-12-31,5,346,,,,346,1,17.1
390,Croatia,Government of Croatia,,"Serbian irregulars, Serbian Republic of Krajina","371, 340",Government of Serbia (Yugoslavia),1,Serb,1992,1,0,4,1992-04-29,1,1992-05-17,1,0,,,344,,,345,344,1,17.1
390,Croatia,Government of Croatia,,Serbian Republic of Krajina,340,Government of Serbia (Yugoslavia),1,Serb,1993,1,0,4,1992-04-29,1,1992-05-17,1,1,1993-12-13,1,344,,,345,344,1,17.1
390,Croatia,Government of Croatia,,Serbian Republic of Krajina,340,,1,Serb,1995,1,1,3,1992-04-29,1,1995-05-01,1,1,1995-09-06,1,344,,,,344,1,17.1
391,Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,341,,2,,1993,1,0,3,1981-10-08,1,1993-03-10,1,0,,,651,,,,651,2,17.1
391,Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,341,,2,,1994,1,0,3,1981-10-08,1,1993-03-10,1,0,,,651,,,,651,2,17.1
391,Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,341,,2,,1995,1,0,3,1981-10-08,1,1993-03-10,1,0,,,651,,,,651,2,17.1
391,Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,341,,2,,1996,1,0,3,1981-10-08,1,1993-03-10,1,0,,,651,,,,651,2,17.1
391,Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,341,,2,,1997,1,0,3,1981-10-08,1,1993-03-10,1,0,,,651,,,,651,2,17.1
391,Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,341,,2,,1998,1,0,3,1981-10-08,1,1993-03-10,1,1,1998-11-02,1,651,,,,651,2,17.1
391,Egypt,Government of Egypt,,Ansar Bayt al-Maqdis,4319,,2,,2014,1,0,3,1981-10-08,1,2014-05-02,1,1,2014-10-24,1,651,,,,651,2,17.1
392,Georgia,Government of Georgia,,Republic of Abkhazia,342,,1,Abkhazia,1992,1,0,3,1992-08-14,1,1992-08-17,1,0,,,372,,,,372,1,17.1
392,Georgia,Government of Georgia,,Republic of Abkhazia,342,,1,Abkhazia,1993,2,1,3,1992-08-14,1,1992-08-17,1,1,1993-11-29,2,372,,,,372,1,17.1
393,Georgia,Government of Georgia,,Republic of South Ossetia,343,,1,South Ossetia,1992,1,0,3,1992-05-12,1,1992-06-08,1,1,1992-08-14,1,372,,,,372,1,17.1
393,Georgia,Government of Georgia,,Republic of South Ossetia,343,,1,South Ossetia,2004,1,0,3,1992-05-12,1,2004-08-19,1,1,2004-10-12,1,372,,,,372,1,17.1
393,Georgia,Government of Georgia,,Republic of South Ossetia,343,Government of Russia (Soviet Union),1,South Ossetia,2008,1,0,4,1992-05-12,1,2008-08-12,2,1,2008-11-09,1,372,,,365,372,1,17.1
394,Moldova,Government of Moldova,,PMR,344,,1,Dniestr,1992,1,0,3,1992-03-01,1,1992-03-17,1,1,1992-07-31,1,359,,,,359,1,17.1
395,Tajikistan,Government of Tajikistan,,"PFT, UTO","1186, 345",,2,,1992,2,1,3,1992-05-06,1,1992-05-10,1,0,,,702,,,,702,3,17.1
395,Tajikistan,Government of Tajikistan,"Government of Russia (Soviet Union), Government of Uzbekistan",UTO,345,,2,,1993,2,1,4,1992-05-06,1,1992-05-10,1,0,,,702,"365, 704",,,702,3,17.1
395,Tajikistan,Government of Tajikistan,"Government of Russia (Soviet Union), Government of Uzbekistan",UTO,345,,2,,1994,1,1,4,1992-05-06,1,1992-05-10,1,0,,,702,"365, 704",,,702,3,17.1
395,Tajikistan,Government of Tajikistan,Government of Russia (Soviet Union),UTO,345,,2,,1995,1,1,4,1992-05-06,1,1992-05-10,1,0,,,702,365,,,702,3,17.1
395,Tajikistan,Government of Tajikistan,Government of Russia (Soviet Union),UTO,345,,2,,1996,2,1,4,1992-05-06,1,1992-05-10,1,0,,,702,365,,,702,3,17.1
395,Tajikistan,Government of Tajikistan,,Forces of Khudoberdiyev,346,,2,,1997,1,1,3,1992-05-06,1,1992-05-10,1,0,,,702,,,,702,3,17.1
395,Tajikistan,Government of Tajikistan,,"Forces of Khudoberdiyev, UTO","346, 345",,2,,1998,1,1,3,1992-05-06,1,1992-05-10,1,1,1998-11-16,3,702,,,,702,3,17.1
395,Tajikistan,Government of Tajikistan,,Forces of Mullo Abdullo,1216,,2,,2000,1,1,3,1992-05-06,1,2000-09-06,3,1,2000-09-06,3,702,,,,702,3,17.1
395,Tajikistan,Government of Tajikistan,,"Forces of Mullo Abdullo, IMU","1216, 359",,2,,2010,1,1,3,1992-05-06,1,2010-09-09,2,0,,,702,,,,702,3,17.1
395,Tajikistan,Government of Tajikistan,,IMU,359,,2,,2011,1,1,3,1992-05-06,1,2010-09-09,2,1,2011-07-25,1,702,,,,702,3,17.1
396,Azerbaijan,Government of Azerbaijan,,Military faction (forces of Suret Husseinov),347,,2,,1993,1,0,3,1993-06-06,1,1993-06-06,1,1,1993-06-21,1,373,,,,373,1,17.1
396,Azerbaijan,Government of Azerbaijan,,OPON Forces,348,,2,,1995,1,0,3,1993-06-06,1,1995-03-17,1,1,1995-03-17,1,373,,,,373,1,17.1
397,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,Autonomous Province of Western Bosnia,349,,1,Bihaca Krajina,1993,1,0,3,1993-07-21,1,1993-10-05,1,0,,,346,,,,346,1,17.1
397,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,Autonomous Province of Western Bosnia,349,,1,Bihaca Krajina,1994,1,0,3,1993-07-21,1,1993-10-05,1,0,,,346,,,,346,1,17.1
397,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,Autonomous Province of Western Bosnia,349,,1,Bihaca Krajina,1995,1,0,3,1993-07-21,1,1993-10-05,1,1,1995-07-28,2,346,,,,346,1,17.1
398,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,"Croatian irregulars, Croatian Republic of Bosnia-Herzegovina","370, 350",Government of Croatia,1,Croat,1993,2,1,4,1993-01-13,1,1993-01-14,2,0,,,346,,,344,346,1,17.1
398,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,"Croatian irregulars, Croatian Republic of Bosnia-Herzegovina","370, 350",,1,Croat,1994,1,1,3,1993-01-13,1,1993-01-14,2,1,1994-09-05,1,346,,,,346,1,17.1
399,Russia (Soviet Union),Government of Russia (Soviet Union),,Parliamentary Forces,351,,2,,1993,1,0,3,1993-09-23,1,1993-10-03,1,1,1993-10-05,1,365,,,,365,1,17.1
400,Mexico,Government of Mexico,,EZLN,767,,2,,1994,1,0,3,1994-01-01,1,1994-01-01,1,1,1994-02-23,5,70,,,,70,5,17.1
400,Mexico,Government of Mexico,,EPR,768,,2,,1996,1,0,3,1994-01-01,1,1996-08-30,2,1,1996-12-31,5,70,,,,70,5,17.1
401,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,352,,1,Chechnya,1994,1,0,3,1994-05-27,1,1994-11-26,1,0,,,365,,,,365,1,17.1
401,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,352,,1,Chechnya,1995,2,1,3,1994-05-27,1,1994-11-26,1,0,,,365,,,,365,1,17.1
401,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,352,,1,Chechnya,1996,2,1,3,1994-05-27,1,1994-11-26,1,1,1996-11-08,1,365,,,,365,1,17.1
401,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,352,,1,Chechnya,1999,2,1,3,1994-05-27,1,1999-08-11,3,0,,,365,,,,365,1,17.1
401,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,352,,1,Chechnya,2000,2,1,3,1994-05-27,1,1999-08-11,3,0,,,365,,,,365,1,17.1
401,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,352,,1,Chechnya,2001,1,1,3,1994-05-27,1,1999-08-11,3,0,,,365,,,,365,1,17.1
401,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,352,,1,Chechnya,2002,2,1,3,1994-05-27,1,1999-08-11,3,0,,,365,,,,365,1,17.1
401,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,352,,1,Chechnya,2003,1,1,3,1994-05-27,1,1999-08-11,3,0,,,365,,,,365,1,17.1
401,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,352,,1,Chechnya,2004,2,1,3,1994-05-27,1,1999-08-11,3,0,,,365,,,,365,1,17.1
401,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,352,,1,Chechnya,2005,1,1,3,1994-05-27,1,1999-08-11,3,0,,,365,,,,365,1,17.1
401,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,352,,1,Chechnya,2006,1,1,3,1994-05-27,1,1999-08-11,3,0,,,365,,,,365,1,17.1
401,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,352,,1,Chechnya,2007,1,1,3,1994-05-27,1,1999-08-11,3,1,2007-10-06,1,365,,,,365,1,17.1
402,Yemen (North Yemen),Government of Yemen (North Yemen),,Democratic Republic of Yemen,353,,1,South Yemen,1994,2,1,3,1994-02-21,1,1994-04-28,2,1,1994-07-04,1,678,,,,678,2,17.1
403,"Ecuador, Peru",Government of Ecuador,,Government of Peru,21,,1,Cordillera del Condor,1995,1,0,2,1995-01-26,1,1995-01-31,1,1,1995-12-31,5,130,,135,,"130, 135",5,17.1
404,Pakistan,Government of Pakistan,,MQM,354,,2,,1990,1,0,3,1990-02-11,2,1990-02-11,2,1,1990-02-11,2,770,,,,770,3,17.1
404,Pakistan,Government of Pakistan,,MQM,354,,2,,1994,1,0,3,1990-02-11,2,1994-05-03,1,0,,,770,,,,770,3,17.1
404,Pakistan,Government of Pakistan,,MQM,354,,2,,1995,1,0,3,1990-02-11,2,1994-05-03,1,0,,,770,,,,770,3,17.1
404,Pakistan,Government of Pakistan,,MQM,354,,2,,1996,1,0,3,1990-02-11,2,1994-05-03,1,1,1996-09-04,1,770,,,,770,3,17.1
404,Pakistan,Government of Pakistan,,TTP,356,,2,,2007,1,0,3,1990-02-11,2,2007-07-15,1,0,,,770,,,,770,3,17.1
404,Pakistan,Government of Pakistan,,TTP,356,,2,,2008,2,1,3,1990-02-11,2,2007-07-15,1,0,,,770,,,,770,3,17.1
404,Pakistan,Government of Pakistan,,"Lashkar-e-Islam, TTP","399, 356",,2,,2009,2,1,3,1990-02-11,2,2007-07-15,1,0,,,770,,,,770,3,17.1
404,Pakistan,Government of Pakistan,,"Lashkar-e-Islam, TTP","399, 356",,2,,2010,2,1,3,1990-02-11,2,2007-07-15,1,0,,,770,,,,770,3,17.1
404,Pakistan,Government of Pakistan,,TTP,356,,2,,2011,2,1,3,1990-02-11,2,2007-07-15,1,0,,,770,,,,770,3,17.1
404,Pakistan,Government of Pakistan,,"Lashkar-e-Islam, TTP, TTP - TA","399, 356, 1101",,2,,2012,2,1,3,1990-02-11,2,2007-07-15,1,0,,,770,,,,770,3,17.1
404,Pakistan,Government of Pakistan,,"Lashkar-e-Islam, TTP","399, 356",,2,,2013,2,1,3,1990-02-11,2,2007-07-15,1,0,,,770,,,,770,3,17.1
404,Pakistan,Government of Pakistan,,"IMU, Jamaat-ul-Ahrar, Lashkar-e-Islam, TTP","359, 5928, 399, 356",,2,,2014,2,1,3,1990-02-11,2,2007-07-15,1,0,,,770,,,,770,3,17.1
404,Pakistan,Government of Pakistan,Government of Afghanistan,TTP,356,,2,,2015,2,1,4,1990-02-11,2,2007-07-15,1,0,,,770,700,,,770,3,17.1
404,Pakistan,Government of Pakistan,Government of Afghanistan,TTP,356,,2,,2016,1,1,4,1990-02-11,2,2007-07-15,1,1,2016-12-10,1,770,700,,,770,3,17.1
405,"Cameroon, Nigeria",Government of Cameroon,,Government of Nigeria,84,,1,Bakassi,1996,1,0,2,1994-02-18,1,1996-05-07,3,1,1996-05-07,3,471,,475,,"471, 475",4,17.1
406,Niger,Government of Niger,,FDR,543,,1,Eastern Niger,1995,1,0,3,1995-03-23,1,1995-07-10,1,1,1995-07-10,1,436,,,,436,4,17.1
407,Comoros,Government of Comoros,,MPA/Republic of Anjouan,544,,1,Anjouan,1997,1,0,3,1997-09-03,1,1997-09-05,2,1,1997-09-05,2,581,,,,581,4,17.1
408,Congo,Government of Congo,,Ninjas,546,,2,,1993,1,0,3,1993-11-03,1,1993-11-11,3,1,1993-12-27,1,484,,,,484,4,17.1
408,Congo,Government of Congo,"Government of Angola, Government of Chad","Cobras, Cocoyes","545, 547","Government of Angola, Government of Chad",2,,1997,2,1,4,1993-11-03,1,1997-06-06,1,0,,,484,"540, 483",,"540, 483",484,4,17.1
408,Congo,Government of Congo,"Government of Angola, Government of Chad","Cocoyes, Ninjas, Ntsiloulous","547, 546, 548",,2,,1998,2,1,4,1993-11-03,1,1997-06-06,1,0,,,484,"540, 483",,,484,4,17.1
408,Congo,Government of Congo,"Government of Angola, Government of Chad","Cocoyes, Ninjas, Ntsiloulous","547, 546, 548",,2,,1999,1,1,4,1993-11-03,1,1997-06-06,1,1,1999-12-31,5,484,"540, 483",,,484,4,17.1
408,Congo,Government of Congo,Government of Angola,Ntsiloulous,548,,2,,2002,1,1,4,1993-11-03,1,2002-04-10,1,1,2002-12-31,3,484,540,,,484,4,17.1
408,Congo,Government of Congo,,Ntsiloulous,548,,2,,2016,1,1,3,1993-11-03,1,2016-04-05,1,1,2016-12-10,3,484,,,,484,4,17.1
409,"Eritrea, Ethiopia",Government of Eritrea,,Government of Ethiopia,97,,1,Common border,1998,2,1,2,1998-05-06,1,1998-05-31,2,0,,,531,,530,,"530, 531",4,17.1
409,"Eritrea, Ethiopia",Government of Eritrea,,Government of Ethiopia,97,,1,Common border,1999,2,1,2,1998-05-06,1,1998-05-31,2,0,,,531,,530,,"530, 531",4,17.1
409,"Eritrea, Ethiopia",Government of Eritrea,,Government of Ethiopia,97,,1,Common border,2000,2,1,2,1998-05-06,1,1998-05-31,2,1,2000-06-18,5,531,,530,,"530, 531",4,17.1
409,"Eritrea, Ethiopia",Government of Eritrea,,Government of Ethiopia,97,,1,Common border,2016,1,1,2,1998-05-06,1,2016-06-13,2,1,2016-06-13,2,531,,530,,"530, 531",4,17.1
410,Guinea-Bissau,Government of Guinea-Bissau,"Government of Guinea, Government of Senegal","Military Junta for the Consolidation of Democracy, Peace and Justice",549,,2,,1998,1,0,4,1998-06-07,1,1998-06-07,1,0,,,404,"438, 433",,,404,4,17.1
410,Guinea-Bissau,Government of Guinea-Bissau,"Government of Guinea, Government of Senegal","Military Junta for the Consolidation of Democracy, Peace and Justice",549,,2,,1999,1,0,4,1998-06-07,1,1998-06-07,1,1,1999-05-07,2,404,"438, 433",,,404,4,17.1
411,Lesotho,Government of Lesotho,"Government of Botswana, Government of South Africa",Military faction,550,,2,,1998,1,0,4,1998-09-04,1,1998-09-22,1,1,1998-09-28,2,570,"571, 560",,,570,4,17.1
412,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),,UCK,357,,1,Kosovo,1998,2,1,3,1996-04-22,1,1998-03-06,2,0,,,345,,,,345,1,17.1
412,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),,UCK,357,"Government of Belgium, Government of Canada, Government of Czech Republic, Government of Denmark, Government of France, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Italy, Government of Luxembourg, Government of Netherlands, Government of Norway, Government of Poland, Government of Portugal, Government of Spain, Government of Turkey, Government of United Kingdom, Government of United States of America",1,Kosovo,1999,2,1,4,1996-04-22,1,1998-03-06,2,1,1999-11-21,1,345,,,"211, 20, 316, 390, 220, 260, 350, 310, 395, 325, 212, 210, 385, 290, 235, 230, 640, 200, 2",345,1,17.1
413,Ethiopia,Government of Ethiopia,,OLF,551,,1,Oromiya,1977,1,0,3,1974-08-31,4,1977-12-31,5,0,,,530,,,,530,4,17.1
