new_id,old_id,name,type_of_violence
14761,14761,"Aknaf Bait al-Maqdis, FSA, Jaysh al-Islam, PFLP-GC, PLO - IS",2
14762,14762,"PLO - Aknaf Bait al-Maqdis, FSA, Jaysh al-Islam, PFLP-GC, PLO",2
14763,14763,IS - Unified Military Command of Eastern Ghouta,2
14764,14764,"Ahrar al-Sham, Ajnad al-Sham, Jabhat Fateh al-Sham (Nusra), Jaysh al-Sunna, Jund al-Aqsa, Liwa al-Haq Idlib, Sham Legion - IS",2
14765,14765,Fulani - Igede,2
14766,14766,"al-Murabitun, AQIM - Civilians",3
14767,14767,al-Murabitun - MUJAO,2
14768,14768,Government of United States of America - Jaysh al-Sunna,1
14769,14769,Jund al-Aqsa - Siham al- Haq Islamic Brigade,2
14770,14770,Ahrar al-Sham - Jabhat Fateh al-Sham (Nusra),2
14771,14771,Jaysh al-Islam - Jaysh al-Umma,2
14772,14772,Jaysh al-Islam - Tahrir al- Sham Army,2
14773,14773,SDF - Civilians,3
14774,14774,Ahrar al-Sham - al-Nemer battalion,2
14775,14775,Government of Cameroon - Opponents of Biya,1
14776,14776,Jabhat Fateh al-Sham (Nusra) - Southern Front,2
14777,14777,"Ahrar al-Sham, Jabhat Fateh al-Sham (Nusra) - Shohadaa al-Yarmouk",2
14778,14778,Eastern Qalamoun Operations Room - IS,2
14779,14779,IS - Jaysh al-Islam,2
14780,14780,Government of Serbia (Yugoslavia) - Supporters of Kosovo,1
14781,14781,Bandidos - Cossacks,2
14782,14782,Government of Nigeria - Opponents of Babangida,1
14783,14783,Government of Nigeria - Opponents of Abacha,1
14784,14784,Government of Syria - SDF,1
14785,14785,Derna Mujahideen Shura Council - Forces of the House of Representatives,2
14786,14786,Ajdabiya Revolutionaries Shura Council  - Forces of the House of Representatives,2
14787,14787,al-Toubou  - Touareg,2
14788,14788,IS - JAMWA,2
14789,14789,al-Toubou  - Zwai,2
14790,14790,Forces of the House of Representatives - Unclear Islamists (Benghazi),2
14791,14791,Los Ardillos - Civilians,3
14792,14792,Government of Libya - Opponents of Gaddafi,1
14793,14793,Government of Kenya - Opponents of Moi,1
14794,14794,Government of Mexico - Los Ardillos,1
14795,14795,Government of Indonesia - Opponents of President Suharto,1
14796,14796,Sinaloa Cartel - Los Memos faction - Sinaloa Cartel - Los Salazar faction,2
14797,14797,Gulf Cartel - Los Ciclones faction - Gulf Cartel - Los Metros faction,2
14798,14798,Government of Mexico - Gulf Cartel - Los Metros faction,1
14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,2
14800,14800,Sinaloa Cartel - Sinaloa Cartel - Forces of Damaso faction,2
14801,14801,Sinaloa Cartel - El Pepillo faction - Sinaloa Cartel - Los 28 faction,2
14802,14802,Government of Mexico - Sinaloa Cartel - El Pepillo faction,1
14803,14803,Sinaloa Cartel - Sinaloa Cartel - El Pepillo faction,2
14804,14804,Government of Iraq - MEK,1
14805,14805,Jaysh al-Mukhtar - MEK,2
14806,14806,Issele-Azagba community - Otulu-Ogwashi community,2
14807,14807,Government of Burundi - Opponents of Nkurunziza,1
14808,14808,Government of DR Congo (Zaire) - UPCP,1
14809,14809,Government of DR Congo (Zaire) - Raia Mutomboki - Shurukutu,1
14810,14810,NDC - NDC-Rnov,2
14811,14811,Government of DR Congo (Zaire) - Raia Mutomboki - Shukuru,1
14812,14812,Government of DR Congo (Zaire) - Raia Mutomboki - Lofombo,1
14813,14813,"Islamic Front, Jaysh al-Qasas, Jaysh al-Thuwar, Kita'ib Shams al-Shamal, Liwa al-Jihad fi Sabeel Allah, Liwa Amna' ar-Raqqa, Liwa Thuwar ar-Raqqa, PYD, Saraya Jarablus, Tahrir Brigade - IS",2
14814,14814,Fatah Halab / Aleppo Conquest - IS,2
14815,14815,Fatah Halab / Aleppo Conquest - SDF,2
14816,14816,"Fatah Halab / Aleppo Conquest, Jabhat Fateh al-Sham - IS",2
14817,14817,"Ahrar al-Sham, Jabhat Fateh al-Sham (Nusra) - IS",2
14818,14818,Government of Burkina Faso - AQIM,1
14819,14819,Bakonzo - Bamba,2
14820,14820,LRA - RPRC of Zoundeiko,2
14821,14821,Government of Uganda - Rwenzururu kingdom royal guards,1
14822,14822,Government of Uganda - NDA,1
14823,14823,Cartel del Norte del Valle - Civilians,3
14824,14824,Autodefensas del Palmor - Civilians,3
14825,14825,ACC - Civilians,3
14826,14826,Autodefensas de Santander y del Sur del Cesar - Civilians,3
14827,14827,Government of Colombia - ACC,1
14828,14828,Daoussak (Touareg) - Imghad (Touareg),2
14829,14829,Autodefensas Campesinas de Meta y Vichada - Civilians,3
14830,14830,Bloque Central Bolvar - Civilians,3
14831,14831,Autodefensas de Puerto Boyac - Civilians,3
14832,14832,MINUSCA - Unclear rebels,2
14833,14833,FPRC - UPC (Ali Darass Fulani supporters),2
14834,14834,Comandos Populares - Civilians,3
14835,14835,Government of Iraq - Opponents of al-Maliki,1
14836,14836,Autodefensas Campesinas del Magdalena Medio - Civilians,3
14837,14837,Autodefensas Campesinas del Magdalena y La Guajira - Civilians,3
14838,14838,ERP - Civilians,3
14839,14839,ERG (Colombia) - Civilians,3
14840,14840,Government of Syria - Opponents of al-Assad,1
14841,14841,Government of Congo - Opponents of President Pascal Lissouba,1
14842,14842,Government of Burundi - RED-TABARA,1
14843,14843,RED-TABARA - Civilians,3
14844,14844,Government of Ethiopia - Opponents of Zenawi,1
14845,14845,FDLR - Virunga Park Rangers,2
14846,14846,Government of DR Congo (Zaire) - Woudas,1
14847,14847,Government of Algeria - IS,1
14848,14848,Raia Mutomboki - Kabazimiya faction - Raia Mutomboki - Kazimoto and Kyakwama factions,2
14849,14849,Harakat Muthanna al-Islamiya - Yarmouk Army,2
14850,14850,Government of Ivory Coast - AQIM,1
14851,14851,Government of DR Congo (Zaire) - Mayi Mayi Complet,1
14852,14852,Mudundu 40 - Civilians,3
14853,14853,Mayi Mayi Jackson - RCD - CP,2
14854,14854,Government of India - Supporters of Kashmir,1
14855,14855,Government of Nepal - Opponents of Birendra,1
14856,14856,Government of Tunisia - Opponents of Ben Ali,1
14857,14857,AA - ALP,2
14858,14858,PSLF - Civilians,3
14859,14859,Government of India - XXX750,1
14860,14860,Beni Halba Baggara - Masalit,2
14861,14861,Jharkhand Janmukti Parishad - XXX750,2
14862,14862,Pancuer - Pandau,2
14863,14863,People's Liberation Front of Meghalaya (PLF-M) - XXX750,2
14864,14864,KRA - XXX750,2
14865,14865,CPI-Maoist - PLFI,2
14866,14866,Government of India - JSJM,1
14867,14867,Government of Afghanistan - Government of Rumania,1
14868,14868,Jharkhand Janmukti Parishad - TPC,2
14869,14869,UNLFW - Civilians,3
14870,14870,Forces of Mahmud - Forces of Nazar Gul,2
14871,14871,UNLFW - XXX750,2
14872,14872,HNA - XXX750,2
14873,14873,NSCN-R - XXX750,2
14874,14874,Burkina Faso - Mafia,2
14875,14875,Burkina Faso - Maphite,2
14876,14876,"Ahrar al-Sham, Jabhat Fateh al-Sham (Nusra), Southern Front - IS",2
14877,14877,Government of Somalia - Opponents of Barre,1
14878,14878,Government of Israel - Supporters of Palestine,1
14879,14879,Fulani - Ndoro,2
14880,14880,Mbagede community - Ukpe community,2
14881,14881,Ebum community - Inyima community,2
14882,14882,Akoku - Ebedei,2
14883,14883,Government of Myanmar (Burma) - DKBA (reactivated),1
14884,14884,Government of Nepal - Opponents of Koirala,1
14885,14885,Government of Nigeria - JNDLF,1
14886,14886,Ekpat - Marvians,2
14887,14887,Gwari - Fulani,2
14888,14888,Forces of Ghafor - Forces of Malik Tatar,2
14889,14889,Nkwelle Ezunaka community - Osile community,2
14890,14890,Government of Nigeria - NDA - Nigeria,1
14891,14891,Government of Albania - Opponents of Berisha,1
14892,14892,IS - NSA,2
14893,14893,Bambara - Fulani,2
14894,14894,Government of Indonesia - Opponents of President B.J. Habibie,1
14895,14895,Government of Iran - IS,1
14896,14896,Ahrar al-Sham - Jund al-Aqsa,2
14897,14897,PLFI - XXX750,2
14898,14898,Ganda Iso - GATIA,2
14899,14899,Government of India - Azad Bharat Vidhik Vaicharik Kranti Satyagrahi,1
14900,14900,Government of Iran - Opponents of Ahmadinejad,1
14901,14901,"101st Infantry Division, al-Moutasem Brigade, Fistaqim Kama Umirat, Levant Front, Liwa Ahrar Souriya, Liwa al-Sultan Murad, Liwa Fursan al-Haqq, Sham Legion, Suqour al-Jabal - IS",2
14902,14902,"Fatah Halab / Aleppo Conquest, Jabhat Fateh al-Sham - SDF",2
14903,14903,"IS - Jabhat Fateh al-Sham (Nusra), Mare'a Operation Room",2
14904,14904,Ali family - Youssef family,2
14905,14905,Koussouma villagers - Mougna villagers,2
14906,14906,Al-Shaitat tribe - IS,2
14907,14907,IS - Shohadaa al- ShHil,2
14908,14908,"Ahrar al-Sham, Furqan Brigades, Jabhat Fateh al-Sham (Nusra), Jaysh al-Islam, Yarmouk Army - Jaysh al-Jihad (Saraya al- Jihad)",2
14909,14909,Los Zetas - Jorge Ivan Hernandez Cantu faction - Los Zetas - Juan Pedro Salvador Saldivar Farias faction,2
14910,14910,Government of DR Congo (Zaire) - Opponents of Kabila,1
14911,14911,Government of Ethiopia - Wolkayit committee,1
14912,14912,Government of Egypt - Opponents of al-Sisi,1
14913,14913,Government of Philippines - Maute group,1
14914,14914,Maute group - Civilians,3
14915,14915,MAS - Civilians,3
14916,14916,Government of Syria - Supporters of Kurdistan,1
14917,14917,"NDC, Raia Mutomboki - Civilians",3
14918,14918,"Hutu - Kobo, Nande",2
14919,14919,"MONUSCO - Kobo, Nande",2
14920,14920,Jesus' Army - Civilians,3
14921,14921,"APCLS, FDLR, Nyatura - NDC-Rnov",2
14922,14922,Government of DR Congo (Zaire) - FNL-Nzabampema,1
14923,14923,Government of DR Congo (Zaire) - RED-TABARA,1
14924,14924,UPDI-Mazembe - Civilians,3
14925,14925,FDLR - UPDI-Mazembe,2
14926,14926,Government of DR Congo (Zaire) - Raia Mutomboki Simuzizi Laban,1
14927,14927,APCLS - Raiya Tujutemeye Nyatura faction,2
14928,14928,Nyatura - UPDI-Mazembe,2
14929,14929,Government of DR Congo (Zaire) - Kamwina Nsapu,1
14930,14930,Lotelama village - Okita Dimba village,2
14931,14931,"101st Infantry Division, al-Moutasem Brigade, Fistaqim Kama Umirat, Levant Front, Liwa Ahrar Souriya, Liwa al-Sultan Murad, Liwa Fursan al-Haqq, Sham Legion, Suqour al-Jabal - SDF",2
14932,14932,Government of South Sudan - SSDM/A - Johnson Olony faction,1
14933,14933,"Bloque Central Bolvar - ELN, FARC",2
14934,14934,Christians (DR. Congo) - Muslims (DR. Congo),2
14935,14935,FDLR - NDC-Rnov,2
14936,14936,MISCA - Civilians,3
14937,14937,Government of DR Congo (Zaire) - Mayi Mayi Mesandu,1
14938,14938,Mayi Mayi Mesandu - Civilians,3
14939,14939,LRA - MINUSCA,2
14940,14940,MPC (Al Khatim rebels) - UPC (Ali Darass Fulani supporters),2
14941,14941,Government of Mexico - Los Rojos,1
14943,14943,"al-Moutasem Brigade, Fistaqim Kama Umirat, Free Idlib Army, Hamza Division, Jaish al-Tahrir, Kita'ib al-Safwat al-Islamiya, Levant Front, Liwa al-Sultan Murad, Sham Legion - IS",2
14944,14944,"al-Moutasem Brigade, Fistaqim Kama Umirat, Free Idlib Army, Hamza Division, Jaish al-Tahrir, Kita'ib al-Safwat al-Islamiya, Levant Front, Liwa al-Sultan Murad, Sham Legion - SDF",2
14945,14945,Government of Turkey - SDF,1
14946,14946,Sinaloa Cartel - El Pepillo faction - Sinaloa Cartel - Forces of Damaso faction,2
14947,14947,Jaysh al-Islam - Rahman Corps,2
14948,14948,"Jaysh al-Islam, Jaysh Asoud al-Sharqiya, Martyr Lieutenant Ahmed Abdou Brigades, Rahman Corps - Tahrir al- Sham Army",2
14949,14949,Government of Egypt - Opponents of Mansour,1
14950,14950,"CMA, MAA-Ould Sidatti - MAA",2
14951,14951,Government of United States of America - Lashkar-e-Taiba,1
14952,14952,Government of Burkina Faso - ISGS,1
14953,14953,Government of Burkina Faso - IS,1
14954,14954,Government of Azerbaijan - Forces of the Caucasus Emirate,1
14955,14955,IS - Jaysh al-Ashaer,2
14956,14956,Government of Bangladesh - Ansarullah Bangla Team,1
14957,14957,Awlad Omran clan  - Awlad Serur (Misseriya),2
14958,14958,Government of Venezuela - Los Rastrojos,1
14959,14959,Ochon community - Ofutop community,2
14960,14960,Djakana's vigilance committee  - IS,2
14961,14961,Government of Nigeria - BSF,1
14962,14962,Government of Tajikistan - Taleban,1
14963,14963,Fulani - Gyabgyi,2
14964,14964,Hunters' Association of Nigeria - IS,2
14965,14965,Taleban - Hezbullah faction - Taleban - Zakirullah faction,2
14966,14966,Government of Niger - ISGS,1
14967,14967,Government of United States of America - zzxxyy,1
14968,14968,Al-Shabaab - Galmuduug Administration,2
14969,14969,Government of Burundi - RFB,1
14970,14970,FNL-Rwasa - Imbonerakure,2
14971,14971,Imbonerakure - Civilians,3
14972,14972,LRA-Achaye  - Civilians,3
14973,14973,Government of Egypt - Hasam Movement,1
14974,14974,Government of Egypt - Liwa al-Thawra,1
14975,14975,Government of Russia (Soviet Union) - Makhachkala Gang,1
14976,14976,Congolese hunters - LRA-Achaye,2
14977,14977,CAR hunters - LRA-Achaye,2
14978,14978,Agoumar villagers - LRA-Achaye,2
14979,14979,Kpokpo villagers - LRA,2
14980,14980,Government of DR Congo (Zaire) - Mayi Mayi Corps du Christ,1
14981,14981,Forces of Bitoy Edsda - Forces of Saib Abas Kuranding,2
14982,14982,Forces of Ricky Husain - Forces of Mantol,2
14983,14983,Government of Philippines - Concepcion Gang,1
14984,14984,Maute group - MILF,2
14985,14985,"IS - Jaysh Asoud al-Sharqiya, Martyr Lieutenant Ahmed Abdou Brigades",2
14986,14986,"al-Moutasem Brigade, Fistaqim Kama Umirat, Free Idlib Army, Hamza Division, Jaish al-Tahrir, Kita'ib al-Safwat al-Islamiya, Levant Front, Liwa al-Sultan Murad, Sham Legion - Civilians",3
14987,14987,Government of Russia (Soviet Union) - Mountainous Sector Jamaat,1
14988,14988,"Forces of Ali Rajamuda, Kineg and Boboy - Forces of Medalya Tidong, Naki Laguib, Palao and Tahir",2
14989,14989,Government of Germany - Reichsbuerger,1
14990,14990,Government of Italy - IS,1
14991,14991,Government of South Sudan - SSNLM/A,1
14992,14992,Panyar Dinka - Waat Dinka,2
14993,14993,"Panyar Dinka, Rek Dinka - Waat Dinka",2
14994,14994,IS - Mora vigilantes,2
14995,14995,SPLM/A In Opposition - SRF,2
14996,14996,Government of Guinea - Opponents of Conde,1
14997,14997,Government of Gabon - Opponents of Bongo,1
14998,14998,Supporters of Akufo-Addo - Supporters of Mahama,2
14999,14999,Government of Ethiopia - Oromo protestors,1
15000,15000,Gimir - Tama,2
15001,15001,Awlad Rashid - Borno,2
15002,15002,3R - Civilians,3
15003,15003,Government of Hungary - Magyar Arcvonal movement,1
15004,15004,Government of Nepal - Opponents of Oli,1
15005,15005,Kapshoi clan - Kapsiren clan,2
15006,15006,Government of Haiti - Forces of Philippe,1
15007,15007,Kreda - Zaghawa,2
15008,15008,Government of Burkina Faso - Ansaroul Islam,1
15009,15009,Government of Burundi - Government of DR Congo (Zaire),1
15010,15010,Government of Uganda - Kirumira Mutima,1
15011,15011,Government of Azerbaijan - Caucasus Jammat,1
15012,15012,Government of Mali - ANSIPRJ,1
15013,15013,Farmers (Nigeria) - Herders (Nigeria),2
15014,15014,Mkpumekweoku community - Onweonweya community,2
15015,15015,APC-Abdullahi Ganduje faction - APC-Rabi'u Musa Kwankwaso faction,2
15016,15016,Government of Iran - Mokhtar Jahesh,1
15017,15017,Government of Iran - Tawhid and Jihad,1
15018,15018,Ikot-Offiong community - Oku Iboku community,2
15019,15019,Igbo - Fulani,2
15020,15020,Ashland - Civilians,3
15021,15021,FDC - FDC-Tumusifu alias Tumu,2
15022,15022,Hunters' Association of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2
15023,15023,IS - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2
15024,15024,Government of Angola - Light of the World,1
15025,15025,Government of DR Congo (Zaire) - UPDI-Mazembe,1
15026,15026,JPC - Civilians,3
15027,15027,NDV - Sailors,2
15028,15028,"Fulani - Koulango , Lobi, Malink",2
15029,15029,Government of Nigeria - Red Scorpions,1
15030,15030,"Bahamas , Batas  - Fulani",2
15031,15031,Government of Ethiopia - Gonder militia,1
15032,15032,Government of Niger - Movement for Justice and Rehabilitation of Niger,1
15033,15033,Government of India - NSCN-U,1
15034,15034,KCP - XXX750,2
15035,15035,MNPF - Civilians,3
15036,15036,Government of Ethiopia - Ginbot 7,1
15037,15037,Government of Russia (Soviet Union) - Forces of Ali Demilkhanov,1
15038,15038,"Government of Russia (Soviet Union) - ""Southern"" Armed gang (Dagestan)",1
15039,15039,Anuak - Murle,2
15040,15040,Degodia - Gabra,2
15041,15041,Auliyan - Borana,2
15042,15042,Jibrail subclan of Degodia - Rer Matan subclan of  Wabudan clan (Hawiye),2
15043,15043,Forces of Hadi - Southern Movement,2
15044,15044,Kalandja villagers - Tondo villagers,2
15045,15045,Government of Mali - MJLTA,1
15046,15046,CMA - ISGS,2
15047,15047,FLM - GATIA,2
15048,15048,AQIM - GATIA,2
15049,15049,Ansar Dine - GATIA,2
15050,15050,IPOB - Civilians,3
15051,15051,Fulani - Ron-Kulere,2
15052,15052,PKK - Tel Khamis Brigades,2
15053,15053,Fulani - Nikyob,2
15054,15054,Igbo - Yoruba,2
15055,15055,Black Axe - Red Viper,2
15056,15056,Elebe Boys - Eyie,2
15057,15057,Djakana's vigilance committee  - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2
15058,15058,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Mora vigilantes,2
15059,15059,"APCLS, FDLR, Nyatura - NDC-Rnov , UPDI-Mazembe",2
15060,15060,CNRD - FDLR,2
15061,15061,Government of DR Congo (Zaire) - Mayi Mayi Charles,1
15062,15062,Maban - Uduk,2
15063,15063,FDLR-RUD - NDC-Rnov,2
15064,15064,Government of DR Congo (Zaire) - Waminene,1
15065,15065,Government of Turkey - YSK,1
15066,15066,Government of United Kingdom - HuJI,1
15067,15067,HuJI - Supporters of Awami League,2
15068,15068,Government of Venezuela - ELN,1
15069,15069,Government of Myanmar (Burma) - HaY,1
15070,15070,Awlad Rahma - Gimir,2
15071,15071,Dago - Masalit,2
15072,15072,Mahadi - Rizeigat Abbala,2
15073,15073,"Falata, Rizeigat Abbala - Masalit",2
15074,15074,Falata - Masalit,2
15075,15075,"Falata, Habaniya  - Salamat Baggara",2
15076,15076,BDB - Forces of the House of Representatives,2
15077,15077,Government of Somalia - IS,1
15078,15078,"FPRC, MPC (Al Khatim rebels) - Civilians",3
15079,15079,"FPRC, MPC (Al Khatim rebels) - MINUSCA",2
15080,15080,"anti-Balaka, FPRC - UPC (Ali Darass Fulani supporters)",2
15081,15081,SRF - Subol Al-Salam Brigade,2
15082,15082,SDF - Various Syrian rebels,2
15083,15083,Ahrar al-Sham - Nour al-Din al-Zenki,2
15084,15084,Fistaqim Kama Umirat - Nour al-Din al-Zenki,2
15085,15085,Ahrar al-Sham - Levant Front,2
15086,15086,"Ahrar al-Sham, FSA, Jabhat Fateh al-Sham (Nusra), Jaysh al-Islam - IS",2
